ticket_id,customer_id,ticket_date,issue_type,resolution_time_days,is_resolved
3467,4818,2025-06-22,Technical,4,1
3468,3216,2025-04-11,Content,4,1
3469,4448,2025-06-05,Technical,5,1
3470,708,2025-03-04,Billing,4,1
3471,2631,2024-12-26,Account,3,1
3472,7771,2024-12-05,Technical,3,0
3473,9419,2024-08-28,Content,2,1
3474,5145,2025-03-08,Account,3,1
3475,2449,2025-07-04,Account,6,1
3476,3166,2025-01-04,Billing,18,1
3477,9023,2024-12-13,Billing,20,1
3478,3278,2025-01-08,Account,7,1
3479,5652,2025-04-19,Account,20,1
3480,487,2025-07-14,Technical,1,1
3481,8855,2024-11-16,Technical,1,1
3482,2260,2025-01-05,Account,6,1
3483,1714,2025-03-07,Content,1,1
3484,5327,2024-11-19,Technical,4,1
3485,1038,2024-08-30,Technical,2,1
3486,5707,2025-05-12,Content,20,0
3487,2557,2025-01-28,Technical,1,1
3488,107,2025-07-19,Content,3,1
3489,1837,2025-01-26,Content,10,1
3490,9709,2024-10-06,Content,1,1
3491,8246,2025-02-01,Content,7,1
3492,7290,2025-06-10,Technical,1,1
3493,5073,2024-10-22,Content,4,1
3494,7503,2024-11-06,Billing,1,1
3495,9260,2025-04-30,Billing,2,1
3496,6804,2024-11-25,Content,6,0
3497,5834,2024-09-19,Technical,4,1
3498,4691,2024-08-27,Technical,15,1
3499,3515,2024-12-06,Billing,1,0
3500,77,2024-11-17,Content,3,1
3501,7239,2025-01-09,Content,3,0
3502,3250,2025-08-11,Billing,2,1
3503,9999,2025-01-27,Technical,16,0
3504,8645,2025-03-05,Technical,5,1
3505,8649,2025-05-19,Technical,6,1
3506,6579,2025-06-07,Content,13,0
3507,2450,2025-05-25,Content,4,1
3508,511,2025-06-19,Billing,6,1
3509,9346,2024-10-04,Account,3,1
3510,5055,2024-09-17,Technical,9,1
3511,4001,2025-07-21,Billing,1,1
3512,5874,2025-05-26,Content,3,1
3513,7886,2025-05-23,Billing,5,1
3514,9716,2025-03-06,Content,4,1
3515,9669,2024-11-11,Content,3,1
3516,7954,2025-07-31,Account,1,1
3517,304,2025-06-12,Account,14,0
3518,1080,2025-01-04,Account,5,1
3519,2929,2025-06-11,Billing,5,1
3520,7571,2025-08-10,Account,2,1
3521,4514,2025-04-29,Technical,5,1
3522,336,2025-01-22,Billing,2,1
3523,9130,2025-05-22,Technical,5,1
3524,8592,2025-02-13,Content,7,1
3525,8539,2024-11-16,Technical,18,0
3526,9292,2025-04-10,Account,5,1
3527,3142,2024-12-09,Technical,4,1
3528,4908,2025-06-01,Content,7,1
3529,9157,2025-03-01,Account,6,1
3530,5185,2024-09-25,Content,6,1
3531,8423,2025-08-02,Content,3,1
3532,1281,2024-11-06,Account,2,1
3533,9502,2025-08-16,Account,7,1
3534,1489,2025-06-21,Account,3,0
3535,8761,2025-04-03,Content,1,1
3536,1093,2024-08-22,Content,6,1
3537,7821,2025-05-07,Account,7,1
3538,1804,2025-01-18,Content,6,1
3539,2927,2024-11-02,Technical,3,1
3540,7197,2025-03-11,Technical,7,1
3541,3938,2025-01-01,Technical,6,0
3542,1875,2024-08-28,Content,6,1
3543,3156,2025-04-10,Technical,6,1
3544,5225,2024-10-21,Technical,7,1
3545,519,2025-01-29,Content,5,1
3546,5211,2024-11-04,Billing,6,1
3547,8583,2025-04-07,Billing,11,1
3548,3732,2025-07-17,Account,3,1
3549,9403,2025-05-03,Account,7,1
3550,8997,2025-07-11,Technical,5,1
3551,1575,2024-10-11,Billing,1,1
3552,5545,2025-06-14,Content,2,1
3553,3845,2025-01-26,Content,1,1
3554,3621,2024-11-23,Content,17,0
3555,609,2025-07-30,Account,5,1
3556,2165,2024-12-05,Technical,19,1
3557,8589,2025-04-02,Technical,7,1
3558,1110,2025-06-06,Content,4,1
3559,2311,2025-04-26,Technical,19,0
3560,6296,2025-01-14,Account,15,0
3561,7182,2025-07-03,Account,5,0
3562,5251,2025-05-20,Account,7,1
3563,374,2025-06-16,Technical,5,1
3564,1040,2025-03-13,Technical,16,1
3565,7172,2025-05-29,Billing,1,0
3566,2815,2025-07-03,Technical,11,1
3567,6563,2024-12-05,Content,6,1
3568,1581,2024-08-30,Billing,16,0
3569,1440,2025-01-03,Content,3,1
3570,5238,2025-08-19,Content,16,0
3571,3188,2024-09-05,Billing,7,1
3572,962,2024-12-04,Billing,16,0
3573,7933,2025-02-09,Content,13,0
3574,6276,2024-10-28,Content,14,0
3575,4907,2024-10-22,Technical,13,1
3576,7558,2025-02-12,Billing,3,1
3577,9920,2024-08-20,Billing,4,1
3578,8597,2024-09-01,Content,9,1
3579,8453,2025-01-20,Technical,10,0
3580,203,2025-06-23,Technical,3,0
3581,1141,2025-03-17,Billing,16,1
3582,5848,2024-09-03,Technical,5,1
3583,7153,2025-05-13,Billing,7,1
3584,2625,2024-08-24,Account,4,1
3585,6224,2024-11-05,Account,7,0
3586,394,2025-05-03,Billing,12,1
3587,4111,2025-01-10,Technical,1,1
3588,8637,2024-11-15,Content,7,1
3589,2807,2025-03-29,Content,5,1
3590,8466,2024-11-25,Technical,2,0
3591,8072,2025-04-12,Account,6,1
3592,5997,2025-04-30,Content,2,1
3593,2895,2025-04-29,Content,2,1
3594,6252,2025-03-06,Technical,6,0
3595,4440,2024-11-03,Content,16,0
3596,1309,2025-07-09,Billing,6,1
3597,9196,2025-07-27,Technical,6,0
3598,3670,2024-10-28,Technical,18,0
3599,7000,2024-10-31,Billing,4,1
3600,7357,2025-07-17,Billing,4,1
3601,6585,2025-08-01,Billing,7,1
3602,6794,2024-10-25,Content,10,1
3603,1950,2025-04-07,Technical,5,1
3604,5716,2025-01-20,Content,6,1
3605,6435,2025-04-27,Account,5,0
3606,7333,2025-05-18,Content,4,1
3607,1151,2024-11-30,Account,1,1
3608,9098,2024-10-12,Technical,4,1
3609,6295,2025-02-16,Billing,3,1
3610,6679,2025-08-16,Billing,9,1
3611,7095,2025-05-09,Account,3,0
3612,290,2025-06-15,Content,2,0
3613,1799,2025-01-14,Content,3,1
3614,4610,2025-04-03,Billing,7,1
3615,8857,2025-08-18,Technical,13,1
3616,4807,2025-01-14,Billing,2,1
3617,1328,2024-11-14,Content,7,1
3618,144,2025-05-10,Billing,1,1
3619,4061,2025-01-28,Billing,7,1
3620,4018,2024-10-23,Technical,3,1
3621,826,2025-04-09,Account,4,1
3622,7573,2024-12-21,Technical,11,1
3623,6129,2025-01-30,Technical,7,1
3624,3690,2025-04-06,Billing,6,1
3625,1674,2024-12-18,Billing,15,1
3626,7731,2025-06-23,Billing,5,1
3627,2405,2024-12-06,Technical,7,1
3628,441,2025-06-13,Account,7,1
3629,686,2024-09-11,Content,2,1
3630,2335,2025-05-22,Content,6,1
3631,4158,2025-02-03,Technical,5,1
3632,2926,2025-05-12,Technical,4,1
3633,6266,2024-11-21,Content,2,1
3634,5490,2025-03-16,Content,2,1
3635,2094,2025-02-04,Content,2,1
3636,2074,2024-09-13,Billing,5,1
3637,9135,2025-07-27,Content,1,1
3638,7187,2024-09-22,Billing,1,1
3639,176,2024-12-28,Content,5,1
3640,2109,2025-04-20,Technical,5,1
3641,4082,2025-02-12,Technical,4,1
3642,667,2024-08-26,Billing,4,1
3643,6167,2024-09-23,Technical,1,1
3644,3074,2025-06-26,Content,15,1
3645,9339,2024-09-30,Content,1,1
3646,8862,2025-05-15,Account,1,1
3647,798,2025-01-07,Content,1,1
3648,9448,2024-11-06,Technical,4,1
3649,2828,2025-06-06,Content,3,0
3650,2112,2024-09-19,Technical,2,1
3651,8633,2024-09-14,Content,14,0
3652,9119,2024-09-25,Technical,1,1
3653,6002,2025-07-24,Billing,6,1
3654,3350,2024-11-13,Content,18,0
3655,2072,2025-06-08,Billing,12,0
3656,7185,2025-05-10,Billing,4,1
3657,4069,2024-11-04,Billing,7,1
3658,2557,2024-09-24,Content,4,1
3659,513,2025-07-30,Billing,14,1
3660,1805,2024-09-18,Billing,17,1
3661,4238,2024-10-28,Technical,6,1
3662,4121,2025-02-03,Billing,7,1
3663,5617,2025-02-09,Account,7,1
3664,159,2025-01-17,Content,19,1
3665,2394,2025-03-13,Billing,5,1
3666,7758,2025-02-08,Billing,19,0
3667,3210,2025-02-18,Content,3,0
3668,9853,2025-01-07,Account,18,1
3669,6310,2025-04-15,Content,2,1
3670,8403,2025-03-03,Billing,4,1
3671,7,2024-09-29,Account,6,1
3672,6588,2025-07-07,Billing,4,1
3673,3868,2025-08-01,Content,10,1
3674,1034,2025-05-04,Content,20,0
3675,6834,2025-03-27,Billing,7,1
3676,896,2025-02-21,Technical,15,1
3677,9509,2024-11-12,Billing,7,1
3678,4644,2024-10-05,Account,8,1
3679,785,2024-11-15,Content,1,1
3680,8245,2025-06-05,Content,7,0
3681,4084,2024-12-28,Technical,14,1
3682,8906,2025-07-14,Content,18,1
3683,2530,2024-09-03,Technical,1,1
3684,1972,2025-01-31,Billing,2,0
3685,733,2025-05-21,Billing,3,1
3686,3079,2025-08-11,Billing,6,1
3687,9112,2024-10-31,Technical,2,1
3688,3842,2025-06-22,Account,2,1
3689,5983,2024-11-24,Content,7,1
3690,6660,2025-05-09,Technical,5,1
3691,4013,2025-07-29,Account,4,1
3692,9132,2024-08-24,Content,5,1
3693,2780,2025-03-26,Billing,1,1
3694,5601,2024-12-26,Content,6,1
3695,9057,2025-05-06,Billing,7,1
3696,7287,2024-09-23,Technical,6,0
3697,5958,2024-09-16,Account,12,1
3698,3477,2025-06-03,Billing,5,1
3699,9699,2025-07-30,Account,3,1
3700,5296,2024-10-17,Account,2,1
3701,3327,2024-08-20,Billing,5,1
3702,5692,2024-10-17,Technical,4,1
3703,9376,2024-12-13,Technical,4,1
3704,1413,2024-08-28,Technical,1,1
3705,5639,2024-12-09,Technical,16,1
3706,3308,2025-05-07,Technical,2,1
3707,3335,2024-08-20,Content,5,1
3708,3987,2024-10-28,Account,19,0
3709,4114,2025-01-18,Account,7,1
3710,6046,2024-09-15,Technical,14,0
3711,6053,2025-07-03,Account,1,1
3712,2540,2024-11-25,Technical,11,1
3713,9808,2025-05-17,Billing,2,1
3714,774,2024-11-29,Account,20,1
3715,3934,2024-12-20,Content,2,1
3716,7087,2024-10-24,Account,19,1
3717,6719,2025-07-15,Technical,6,1
3718,6573,2024-12-19,Billing,7,1
3719,5919,2024-12-28,Billing,12,0
3720,9142,2024-08-30,Content,3,1
3721,9204,2025-07-26,Account,6,1
3722,3257,2024-10-16,Content,6,1
3723,3715,2025-05-09,Account,4,1
3724,2395,2025-01-27,Technical,1,1
3725,3834,2025-01-22,Content,7,1
3726,5974,2025-06-25,Technical,7,1
3727,4530,2025-06-01,Content,6,1
3728,6513,2024-12-05,Content,3,1
3729,7838,2025-05-24,Technical,3,1
3730,5926,2024-08-20,Content,3,1
3731,9438,2025-04-29,Content,7,1
3732,9304,2024-11-20,Technical,4,1
3733,9948,2024-12-15,Content,14,1
3734,7058,2024-08-31,Billing,5,1
3735,4101,2025-07-15,Billing,4,0
3736,8472,2024-08-29,Billing,19,0
3737,3399,2024-11-13,Technical,6,1
3738,3007,2025-06-10,Content,7,0
3739,5033,2025-07-22,Billing,2,1
3740,2565,2024-12-11,Technical,1,1
3741,1912,2025-05-26,Content,12,0
3742,688,2025-08-05,Content,7,1
3743,451,2024-12-02,Account,11,0
3744,7690,2025-02-17,Billing,18,1
3745,7710,2025-05-18,Billing,1,1
3746,4066,2025-04-18,Account,3,1
3747,9299,2024-09-07,Technical,18,0
3748,4721,2025-04-13,Billing,20,1
3749,5535,2025-08-12,Technical,6,1
3750,4854,2025-01-17,Content,3,1
3751,5446,2025-08-16,Billing,7,0
3752,7018,2025-07-25,Content,11,0
3753,8350,2025-01-19,Technical,17,1
3754,3473,2025-04-19,Technical,18,0
3755,9837,2025-07-26,Content,4,1
3756,7765,2024-11-13,Content,7,1
3757,4754,2025-07-22,Billing,3,1
3758,3828,2025-01-23,Account,6,1
3759,7536,2024-11-05,Billing,2,0
3760,4,2024-10-09,Content,15,0
3761,122,2025-07-11,Technical,7,1
3762,688,2025-07-13,Billing,7,1
3763,409,2025-06-19,Billing,20,1
3764,9584,2024-10-11,Technical,4,1
3765,5606,2025-01-07,Content,15,0
3766,4567,2025-01-02,Technical,19,0
3767,9670,2025-05-25,Technical,5,0
3768,6308,2024-11-15,Technical,11,0
3769,8168,2024-12-08,Billing,7,1
3770,4280,2025-04-18,Technical,2,1
3771,307,2025-07-12,Account,16,0
3772,1962,2025-06-24,Content,2,1
3773,8303,2025-07-12,Content,11,1
3774,9888,2025-07-22,Billing,1,0
3775,1856,2025-07-09,Account,10,1
3776,5669,2024-08-27,Billing,7,1
3777,6020,2025-03-13,Account,2,1
3778,4293,2025-05-10,Billing,5,1
3779,1861,2025-08-17,Account,4,1
3780,5013,2025-03-21,Account,4,1
3781,6958,2024-11-27,Billing,1,1
3782,8663,2025-06-05,Content,3,1
3783,1345,2024-10-13,Account,5,1
3784,4630,2025-03-17,Content,5,1
3785,1622,2024-11-24,Billing,7,1
3786,5986,2024-10-15,Account,6,1
3787,3322,2025-02-25,Billing,11,1
3788,6317,2024-10-01,Content,5,0
3789,3325,2025-08-06,Content,7,1
3790,296,2024-11-24,Account,6,1
3791,1300,2025-07-03,Account,1,1
3792,8746,2025-01-19,Technical,18,1
3793,2758,2025-04-13,Technical,2,1
3794,885,2025-08-13,Content,4,1
3795,9228,2024-09-25,Content,12,1
3796,4039,2025-05-31,Billing,6,1
3797,4018,2024-09-04,Content,6,0
3798,2156,2025-04-29,Technical,3,1
3799,2350,2025-02-01,Billing,16,1
3800,7985,2024-12-27,Billing,7,1
3801,7821,2025-03-27,Account,6,0
3802,4754,2024-11-12,Technical,1,1
3803,6214,2024-10-03,Technical,3,1
3804,5627,2024-09-15,Billing,3,1
3805,7041,2024-12-05,Technical,3,0
3806,7430,2025-05-13,Technical,6,1
3807,3547,2024-09-24,Billing,4,1
3808,9342,2024-12-02,Account,15,0
3809,1011,2025-06-05,Account,12,1
3810,7153,2024-09-15,Billing,5,1
3811,7838,2025-01-13,Content,5,1
3812,9079,2024-10-10,Account,12,0
3813,6317,2024-12-13,Billing,4,1
3814,7071,2025-08-04,Billing,2,1
3815,8026,2024-11-13,Billing,2,1
3816,812,2024-10-15,Content,7,0
3817,7872,2025-08-15,Billing,1,1
3818,7455,2024-09-12,Billing,3,1
3819,5477,2025-07-05,Technical,2,1
3820,1021,2025-04-25,Billing,10,1
3821,556,2025-01-12,Billing,1,0
3822,1637,2025-02-01,Content,19,1
3823,3970,2025-04-07,Technical,5,1
3824,8511,2025-08-17,Billing,3,1
3825,7874,2025-01-30,Billing,5,0
3826,4940,2024-12-20,Technical,6,1
3827,3589,2025-06-21,Account,6,1
3828,3457,2025-01-23,Technical,11,0
3829,2805,2024-09-05,Billing,6,1
3830,3921,2025-05-18,Billing,4,1
3831,3365,2024-10-18,Billing,6,0
3832,6300,2025-04-30,Content,5,1
3833,2722,2025-04-27,Technical,18,1
3834,9361,2024-09-13,Account,19,1
3835,7703,2025-02-18,Billing,5,1
3836,3109,2025-06-07,Content,6,0
3837,4777,2025-04-17,Technical,4,1
3838,2535,2024-09-21,Technical,20,0
3839,3476,2025-07-14,Account,17,1
3840,725,2025-05-25,Technical,4,1
3841,7952,2024-12-27,Billing,2,0
3842,5205,2025-08-05,Billing,5,1
3843,8506,2025-03-01,Billing,16,0
3844,4323,2024-10-10,Billing,4,1
3845,1716,2025-08-19,Account,7,1
3846,8917,2025-02-07,Technical,7,1
3847,3785,2024-10-06,Billing,3,1
3848,7319,2024-11-08,Technical,3,1
3849,1976,2024-09-10,Account,2,1
3850,8150,2025-04-19,Account,1,1
3851,5840,2024-11-04,Technical,6,1
3852,3490,2024-10-04,Technical,3,1
3853,1528,2024-11-04,Technical,1,1
3854,1264,2024-11-24,Content,2,0
3855,2373,2024-11-16,Account,13,1
3856,1718,2024-11-11,Technical,6,1
3857,9813,2024-10-10,Technical,4,1
3858,1546,2024-12-21,Technical,7,1
3859,7039,2024-09-20,Account,3,1
3860,2889,2024-11-11,Account,6,1
3861,5189,2025-03-17,Technical,8,0
3862,3118,2025-07-09,Technical,19,1
3863,4186,2024-10-27,Technical,14,0
3864,7812,2025-04-02,Billing,4,1
3865,1496,2025-07-17,Account,2,1
3866,1602,2025-06-21,Billing,6,1
3867,9993,2025-08-11,Billing,2,1
3868,8983,2025-05-25,Billing,6,1
3869,9659,2025-07-13,Technical,2,1
3870,9978,2025-05-26,Technical,5,1
3871,2356,2025-02-23,Billing,1,1
3872,1165,2024-09-30,Billing,6,1
3873,2098,2024-09-24,Billing,5,1
3874,9534,2025-05-21,Content,15,1
3875,8316,2025-06-19,Account,5,1
3876,3517,2024-10-31,Billing,7,1
3877,4025,2024-09-30,Content,6,1
3878,3713,2024-12-30,Content,1,1
3879,6760,2025-01-28,Technical,6,0
3880,5743,2025-02-12,Billing,2,1
3881,178,2025-06-04,Content,4,1
3882,5279,2025-06-17,Content,14,0
3883,2249,2024-09-22,Technical,7,1
3884,1773,2025-06-08,Technical,1,1
3885,4827,2024-11-27,Billing,6,1
3886,4469,2025-04-28,Content,4,1
3887,1711,2025-07-25,Content,4,1
3888,7598,2025-04-30,Billing,7,1
3889,7359,2025-06-14,Billing,1,1
3890,5301,2025-03-25,Billing,6,0
3891,93,2025-08-17,Content,4,1
3892,1855,2024-10-18,Technical,1,1
3893,5103,2025-06-30,Billing,3,0
3894,4351,2024-09-13,Account,5,1
3895,4284,2024-09-07,Billing,14,0
3896,8852,2024-12-31,Technical,3,1
3897,5916,2024-09-07,Content,2,1
3898,7448,2024-09-28,Account,1,1
3899,5759,2024-09-06,Billing,4,0
3900,7520,2025-04-25,Technical,2,1
3901,3785,2024-10-07,Content,2,1
3902,8803,2024-10-10,Technical,5,0
3903,1926,2024-10-16,Technical,4,1
3904,7448,2025-05-27,Content,1,0
3905,3288,2024-12-29,Billing,3,1
3906,6365,2025-07-22,Account,4,1
3907,7202,2025-06-21,Account,1,1
3908,1059,2025-05-22,Billing,2,1
3909,9580,2025-02-14,Account,7,1
3910,9353,2025-08-18,Account,4,1
3911,8334,2025-01-27,Technical,6,1
3912,4908,2024-12-28,Technical,7,1
3913,1935,2025-06-11,Account,1,1
3914,6452,2025-03-23,Content,6,1
3915,5624,2024-11-08,Technical,6,1
3916,1017,2024-11-05,Account,7,0
3917,2059,2025-05-15,Account,4,1
3918,600,2025-06-22,Technical,7,1
3919,9791,2025-06-04,Content,2,1
3920,6558,2025-02-24,Account,1,1
3921,404,2024-09-22,Content,3,0
3922,7187,2025-05-25,Technical,7,1
3923,9895,2025-08-17,Billing,7,1
3924,341,2025-03-20,Billing,2,1
3925,9535,2025-08-13,Billing,5,1
3926,1269,2024-11-18,Content,8,0
3927,8144,2025-08-16,Technical,16,1
3928,8059,2025-03-12,Billing,1,1
3929,3346,2025-08-19,Technical,4,1
3930,6677,2024-12-13,Billing,1,1
3931,534,2024-12-30,Billing,1,1
3932,6143,2025-06-01,Content,6,1
3933,2367,2025-02-25,Content,8,1
3934,6689,2025-07-02,Account,8,1
3935,2838,2025-07-02,Account,1,1
3936,4755,2025-02-11,Technical,7,1
3937,1280,2025-06-14,Billing,10,0
3938,7660,2025-04-28,Billing,3,1
3939,331,2025-07-13,Technical,17,0
3940,382,2025-03-20,Content,7,1
3941,4235,2025-05-31,Billing,4,1
3942,2372,2025-03-08,Account,7,0
3943,6181,2024-11-24,Account,12,0
3944,9112,2025-06-25,Technical,3,1
3945,9697,2025-04-11,Technical,1,1
3946,7870,2025-01-05,Billing,7,1
3947,5134,2024-12-03,Account,7,1
3948,6302,2024-10-28,Billing,2,1
3949,759,2025-07-30,Account,3,1
3950,4738,2025-02-13,Account,2,1
3951,286,2025-05-10,Technical,3,0
3952,3673,2025-03-22,Content,1,1
3953,6541,2024-09-06,Content,6,1
3954,9260,2025-06-03,Billing,1,1
3955,8515,2025-06-03,Technical,3,1
3956,2378,2024-12-31,Billing,3,1
3957,7023,2025-08-18,Technical,18,1
3958,747,2025-05-15,Billing,4,1
3959,9633,2025-03-06,Billing,10,1
3960,2935,2025-08-10,Content,14,1
3961,9698,2025-01-27,Account,2,1
3962,4507,2024-09-29,Account,7,1
3963,4517,2025-02-15,Billing,7,1
3964,3413,2024-11-02,Technical,7,1
3965,1704,2025-04-10,Content,1,1
3966,8426,2025-05-12,Content,8,0
3967,6311,2025-06-25,Content,6,0
3968,7959,2025-02-07,Technical,4,1
3969,2289,2025-06-20,Content,8,0
3970,2843,2025-06-27,Account,9,1
3971,4445,2025-08-03,Billing,3,1
3972,3434,2024-09-15,Technical,11,1
3973,2148,2025-01-26,Billing,4,1
3974,6918,2025-07-11,Account,12,1
3975,4950,2025-01-23,Account,4,1
3976,7700,2025-03-31,Billing,15,1
3977,2027,2025-07-21,Billing,2,1
3978,2164,2025-04-30,Billing,19,1
3979,7051,2025-04-03,Content,9,0
3980,3956,2025-04-03,Account,3,1
3981,7494,2025-02-26,Account,1,1
3982,7678,2025-04-17,Content,5,1
3983,5804,2025-07-10,Content,17,0
3984,6512,2025-07-29,Billing,18,1
3985,9245,2024-09-27,Technical,3,1
3986,4498,2024-12-23,Content,7,1
3987,9091,2024-10-21,Account,6,0
3988,1553,2025-05-08,Content,16,0
3989,8994,2024-10-28,Technical,4,1
3990,2053,2025-04-27,Technical,19,1
3991,219,2025-05-22,Technical,7,1
3992,8652,2024-09-29,Account,3,1
3993,9485,2024-09-10,Content,1,1
3994,491,2024-10-10,Technical,5,1
3995,9158,2025-01-02,Billing,7,1
3996,4023,2025-07-21,Content,5,1
3997,6935,2024-09-01,Billing,4,1
3998,3312,2025-01-11,Technical,4,1
3999,2393,2025-07-10,Billing,4,1
4000,898,2024-11-24,Content,8,0
4001,2799,2025-06-27,Technical,3,1
4002,5664,2025-04-23,Billing,6,1
4003,2251,2025-06-02,Technical,1,1
4004,6470,2025-07-08,Billing,6,0
4005,5476,2024-09-03,Account,6,1
4006,3890,2024-09-03,Technical,6,1
4007,404,2025-02-21,Billing,2,1
4008,2160,2024-08-28,Billing,6,1
4009,6411,2025-07-12,Technical,7,1
4010,2574,2024-10-31,Billing,8,1
4011,6328,2024-12-05,Content,19,1
4012,4175,2025-02-03,Account,5,1
4013,1479,2025-02-28,Account,4,1
4014,4007,2025-08-16,Content,7,0
4015,1912,2025-04-30,Account,20,1
4016,4918,2025-03-12,Content,6,1
4017,2065,2024-08-27,Billing,1,1
4018,5573,2024-09-02,Account,5,1
4019,8109,2025-05-03,Account,7,1
4020,7885,2024-10-19,Account,7,1
4021,5187,2024-11-25,Billing,15,0
4022,9127,2025-05-31,Account,2,1
4023,3712,2024-12-11,Account,3,1
4024,1078,2025-04-08,Account,5,1
4025,3254,2025-05-19,Account,6,0
4026,9523,2025-01-11,Billing,7,0
4027,5352,2025-06-03,Technical,5,1
4028,9581,2025-05-15,Account,1,1
4029,1986,2024-12-02,Account,7,1
4030,3634,2025-01-25,Content,13,1
4031,622,2025-04-28,Technical,7,1
4032,3034,2025-02-07,Technical,7,1
4033,6434,2024-11-10,Technical,3,1
4034,1670,2025-03-25,Account,7,0
4035,9701,2025-07-20,Content,1,1
4036,6085,2025-04-26,Billing,2,1
4037,1746,2024-12-30,Content,10,0
4038,5697,2025-05-27,Content,6,1
4039,8693,2024-11-29,Billing,5,1
4040,1050,2025-05-14,Billing,2,1
4041,2584,2025-02-24,Technical,14,1
4042,5648,2024-11-14,Account,8,1
4043,4776,2025-04-24,Billing,4,1
4044,3036,2025-02-14,Account,1,1
4045,5150,2025-04-21,Account,1,1
4046,8510,2024-12-20,Content,1,1
4047,4002,2024-10-03,Account,2,1
4048,6490,2025-08-09,Technical,4,0
4049,4813,2025-04-13,Billing,10,0
4050,5712,2024-09-04,Content,6,1
4051,1649,2025-04-27,Billing,17,1
4052,1321,2025-01-08,Technical,7,1
4053,1145,2024-12-17,Billing,3,1
4054,2494,2025-03-12,Billing,8,0
4055,1796,2024-09-17,Content,14,0
4056,9170,2025-06-13,Account,1,1
4057,8419,2025-04-01,Content,9,1
4058,9460,2025-01-14,Content,11,0
4059,8233,2025-03-14,Account,12,0
4060,2334,2025-06-13,Content,5,1
4061,5263,2025-07-28,Content,2,1
4062,946,2025-07-31,Account,13,1
4063,6691,2025-02-11,Billing,6,1
4064,9619,2025-08-17,Account,7,1
4065,366,2025-08-02,Billing,5,0
4066,7052,2025-01-28,Technical,20,0
4067,531,2024-10-28,Content,9,1
4068,278,2024-10-11,Account,6,1
4069,8400,2025-02-11,Billing,2,1
4070,6068,2024-12-28,Content,16,0
4071,9523,2025-05-04,Account,2,1
4072,6806,2025-07-05,Content,4,1
4073,6889,2025-08-17,Account,1,1
4074,575,2024-09-10,Content,5,0
4075,1433,2025-05-11,Account,3,1
4076,776,2025-02-03,Billing,7,1
4077,927,2024-08-20,Billing,20,1
4078,6196,2025-04-29,Technical,3,0
4079,9552,2024-08-20,Billing,6,1
4080,805,2025-08-07,Billing,7,0
4081,4557,2024-11-10,Account,2,1
4082,396,2025-04-03,Content,4,1
4083,2843,2025-02-01,Account,11,1
4084,8928,2025-02-12,Technical,1,1
4085,4249,2025-03-19,Content,6,0
4086,4906,2025-06-27,Billing,3,1
4087,1585,2025-08-05,Content,7,1
4088,8501,2024-10-08,Content,5,1
4089,1292,2024-11-24,Account,9,1
4090,51,2025-05-04,Billing,10,1
4091,3882,2024-12-13,Billing,6,1
4092,5179,2025-02-09,Account,6,1
4093,8945,2025-06-15,Account,4,1
4094,1817,2024-09-27,Technical,11,1
4095,9183,2024-10-11,Technical,12,1
4096,9795,2024-09-05,Technical,7,1
4097,4300,2025-02-04,Content,7,1
4098,7609,2024-09-25,Technical,3,1
4099,8331,2024-09-22,Technical,7,0
4100,9502,2025-06-22,Account,4,1
4101,6876,2025-07-16,Content,3,1
4102,5962,2025-03-10,Billing,10,1
4103,8421,2024-11-02,Content,4,1
4104,8619,2025-04-14,Billing,7,1
4105,6778,2024-11-22,Billing,15,1
4106,7018,2024-11-18,Billing,15,0
4107,6791,2024-10-09,Billing,13,1
4108,9928,2025-04-22,Technical,3,1
4109,8593,2025-01-30,Billing,2,1
4110,2467,2024-09-03,Technical,1,1
4111,6184,2025-06-07,Billing,4,1
4112,8666,2025-06-08,Technical,1,1
4113,2469,2024-10-04,Technical,16,0
4114,4017,2024-11-26,Billing,1,1
4115,6963,2025-06-25,Billing,3,1
4116,1885,2025-06-05,Technical,2,0
4117,9732,2025-04-04,Billing,20,1
4118,9760,2025-06-08,Billing,6,0
4119,8409,2025-05-18,Billing,2,1
4120,6467,2024-12-02,Content,19,1
4121,4678,2024-12-16,Technical,16,0
4122,9435,2024-10-16,Billing,7,1
4123,2167,2025-03-18,Account,4,1
4124,6844,2025-03-22,Billing,7,1
4125,5598,2025-06-29,Account,6,1
4126,9639,2025-08-01,Technical,7,1
4127,4871,2024-09-09,Billing,7,1
4128,6729,2024-08-23,Billing,2,1
4129,9181,2024-08-24,Account,1,1
4130,249,2024-09-08,Billing,2,1
4131,6620,2025-06-25,Billing,6,1
4132,3371,2025-01-24,Account,5,1
4133,5167,2024-09-15,Technical,2,1
4134,9828,2025-03-26,Content,7,1
4135,3242,2025-04-12,Account,5,1
4136,8365,2024-10-19,Technical,1,1
4137,5326,2024-10-10,Account,2,1
4138,7570,2025-06-03,Content,7,1
4139,894,2024-08-30,Technical,4,1
4140,9140,2024-11-19,Account,10,0
4141,828,2024-11-29,Content,6,1
4142,6922,2024-12-11,Billing,2,1
4143,9818,2025-01-12,Technical,7,1
4144,5638,2024-12-30,Account,18,1
4145,4479,2025-05-11,Account,7,1
4146,9147,2024-12-05,Billing,7,1
4147,2365,2024-10-27,Billing,1,1
4148,7493,2025-02-04,Content,7,0
4149,4113,2024-11-09,Account,5,1
