usage_id,customer_id,minutes_watched,genre,device
3224,5636,492,Drama,Smart TV
3225,2328,353,Comedy,Mobile
3226,2173,126,Action,Smart TV
3227,3298,126,Documentary,Mobile
3228,9214,43,Documentary,Smart TV
3229,7770,430,Drama,Smart TV
3230,6173,280,Comedy,Laptop
3231,4573,222,Documentary,Laptop
3232,3658,119,Comedy,Mobile
3233,932,465,Drama,Laptop
3234,9409,191,Sci-Fi,Tablet
3235,8655,324,Documentary,Tablet
3236,7853,182,Sci-Fi,Mobile
3237,2910,382,Comedy,Tablet
3238,1985,165,Action,Laptop
3239,2248,319,Documentary,Laptop
3240,9665,486,Comedy,Laptop
3241,7515,287,Documentary,Tablet
3242,9557,165,Drama,Mobile
3243,6191,210,Sci-Fi,Laptop
3244,6985,423,Comedy,Smart TV
3245,7063,32,Documentary,Smart TV
3246,924,48,Sci-Fi,Smart TV
3247,2441,13,Sci-Fi,Laptop
3248,4962,344,Comedy,Smart TV
3249,9751,334,Sci-Fi,Mobile
3250,9223,466,Documentary,Smart TV
3251,98,135,Drama,Mobile
3252,8567,176,Comedy,Smart TV
3253,5614,12,Action,Tablet
3254,481,452,Comedy,Smart TV
3255,7205,335,Drama,Smart TV
3256,6273,352,Comedy,Tablet
3257,4403,385,Action,Tablet
3258,7051,113,Documentary,Tablet
3259,4290,470,Drama,Tablet
3260,2029,270,Action,Smart TV
3261,911,265,Action,Laptop
3262,3808,411,Drama,Mobile
3263,3402,138,Comedy,Mobile
3264,8203,44,Action,Smart TV
3265,4617,159,Comedy,Tablet
3266,9152,401,Comedy,Tablet
3267,8016,142,Documentary,Laptop
3268,7235,174,Sci-Fi,Tablet
3269,22,82,Action,Tablet
3270,1238,419,Sci-Fi,Laptop
3271,7772,150,Documentary,Tablet
3272,3240,338,Comedy,Tablet
3273,8750,463,Documentary,Mobile
3274,3846,55,Comedy,Mobile
3275,7359,278,Sci-Fi,Smart TV
3276,4300,396,Sci-Fi,Tablet
3277,5329,478,Sci-Fi,Tablet
3278,7324,67,Action,Smart TV
3279,7465,198,Sci-Fi,Tablet
3280,9415,401,Comedy,Laptop
3281,79,123,Comedy,Mobile
3282,4351,440,Comedy,Smart TV
3283,5068,149,Comedy,Tablet
3284,2250,264,Comedy,Mobile
3285,8362,206,Drama,Smart TV
3286,5329,456,Action,Tablet
3287,9446,264,Action,Mobile
3288,4532,293,Documentary,Laptop
3289,2849,454,Comedy,Tablet
3290,2134,387,Action,Mobile
3291,5997,482,Action,Laptop
3292,639,314,Sci-Fi,Mobile
3293,528,155,Sci-Fi,Smart TV
3294,6854,415,Documentary,Tablet
3295,6724,292,Drama,Mobile
3296,4938,365,Comedy,Tablet
3297,2342,440,Comedy,Laptop
3298,5005,22,Drama,Tablet
3299,3902,119,Comedy,Tablet
3300,1811,19,Comedy,Laptop
3301,2782,217,Documentary,Smart TV
3302,4267,457,Documentary,Tablet
3303,6912,354,Action,Mobile
3304,5679,155,Drama,Tablet
3305,2657,178,Comedy,Mobile
3306,1997,196,Comedy,Tablet
3307,439,162,Documentary,Tablet
3308,5359,474,Sci-Fi,Smart TV
3309,3303,155,Drama,Tablet
3310,5698,432,Sci-Fi,Smart TV
3311,5463,204,Documentary,Tablet
3312,5085,356,Sci-Fi,Smart TV
3313,3187,177,Drama,Mobile
3314,8198,107,Sci-Fi,Smart TV
3315,7225,284,Action,Smart TV
3316,4734,177,Action,Laptop
3317,6225,134,Sci-Fi,Mobile
3318,6423,423,Comedy,Mobile
3319,685,339,Drama,Smart TV
3320,502,393,Documentary,Laptop
3321,1066,214,Drama,Laptop
3322,2696,188,Comedy,Tablet
3323,575,301,Documentary,Smart TV
3324,325,21,Comedy,Tablet
3325,2008,17,Comedy,Laptop
3326,2422,62,Comedy,Laptop
3327,208,259,Action,Smart TV
3328,4789,64,Comedy,Tablet
3329,8579,480,Action,Tablet
3330,2308,271,Drama,Mobile
3331,8090,442,Action,Mobile
3332,6345,488,Documentary,Mobile
3333,7161,419,Action,Smart TV
3334,4611,396,Action,Laptop
3335,4944,407,Drama,Laptop
3336,128,51,Documentary,Laptop
3337,2519,152,Sci-Fi,Smart TV
3338,78,119,Action,Smart TV
3339,1475,493,Sci-Fi,Smart TV
3340,7278,140,Action,Tablet
3341,1271,198,Comedy,Mobile
3342,590,432,Documentary,Tablet
3343,8515,491,Comedy,Laptop
3344,4254,390,Documentary,Tablet
3345,9255,92,Action,Tablet
3346,1995,406,Drama,Smart TV
3347,2875,195,Comedy,Smart TV
3348,5942,109,Documentary,Tablet
3349,2422,18,Action,Tablet
3350,5427,422,Action,Laptop
3351,5919,135,Comedy,Laptop
3352,635,404,Sci-Fi,Laptop
3353,8457,241,Sci-Fi,Tablet
3354,8994,497,Comedy,Tablet
3355,9570,273,Drama,Mobile
3356,7617,91,Sci-Fi,Mobile
3357,5029,419,Drama,Laptop
3358,7863,248,Drama,Tablet
3359,1552,64,Comedy,Mobile
3360,4481,74,Drama,Tablet
3361,8487,145,Documentary,Mobile
3362,1266,280,Sci-Fi,Mobile
3363,650,461,Documentary,Tablet
3364,9592,424,Comedy,Smart TV
3365,4014,183,Drama,Laptop
3366,3777,84,Comedy,Laptop
3367,3896,190,Comedy,Tablet
3368,6980,154,Comedy,Tablet
3369,7964,62,Action,Laptop
3370,5541,480,Documentary,Tablet
3371,5415,162,Drama,Mobile
3372,964,443,Documentary,Mobile
3373,8639,468,Action,Laptop
3374,321,180,Action,Smart TV
3375,38,102,Sci-Fi,Tablet
3376,4576,24,Drama,Tablet
3377,945,370,Documentary,Mobile
3378,3385,144,Documentary,Tablet
3379,3242,464,Comedy,Tablet
3380,8584,295,Comedy,Mobile
3381,124,83,Comedy,Laptop
3382,9856,221,Sci-Fi,Smart TV
3383,2335,310,Sci-Fi,Laptop
3384,5161,193,Drama,Laptop
3385,1474,168,Action,Laptop
3386,5576,335,Drama,Mobile
3387,5407,132,Documentary,Smart TV
3388,4867,308,Drama,Mobile
3389,138,28,Drama,Laptop
3390,5962,49,Comedy,Laptop
3391,946,26,Comedy,Laptop
3392,843,361,Drama,Tablet
3393,3150,146,Drama,Tablet
3394,925,188,Comedy,Tablet
3395,4791,90,Action,Tablet
3396,9175,49,Drama,Tablet
3397,9362,168,Comedy,Mobile
3398,8574,469,Sci-Fi,Tablet
3399,3828,274,Documentary,Smart TV
3400,6538,441,Sci-Fi,Mobile
3401,4144,260,Sci-Fi,Smart TV
3402,3730,112,Comedy,Laptop
3403,1088,37,Sci-Fi,Tablet
3404,5330,160,Action,Smart TV
3405,4981,493,Drama,Laptop
3406,4023,389,Comedy,Mobile
3407,3502,114,Comedy,Mobile
3408,9168,448,Action,Smart TV
3409,3,283,Drama,Tablet
3410,2996,418,Action,Laptop
3411,8658,496,Sci-Fi,Tablet
3412,2281,431,Documentary,Tablet
3413,9974,172,Drama,Mobile
3414,4755,232,Comedy,Mobile
3415,8641,260,Documentary,Tablet
3416,6981,312,Action,Laptop
3417,7882,192,Action,Mobile
3418,5393,317,Comedy,Laptop
3419,5640,70,Action,Tablet
3420,1532,234,Drama,Smart TV
3421,5684,383,Drama,Laptop
3422,9211,63,Action,Laptop
3423,1947,244,Action,Laptop
3424,2510,196,Documentary,Tablet
3425,1497,176,Documentary,Smart TV
3426,2280,137,Action,Mobile
3427,8463,129,Documentary,Smart TV
3428,7920,211,Documentary,Laptop
3429,5764,399,Action,Smart TV
3430,8219,499,Documentary,Smart TV
3431,9019,455,Comedy,Laptop
3432,632,126,Sci-Fi,Laptop
3433,8845,337,Action,Smart TV
3434,3,463,Comedy,Tablet
3435,5817,330,Drama,Smart TV
3436,6385,45,Documentary,Tablet
3437,5395,128,Action,Tablet
3438,183,116,Action,Tablet
3439,5212,212,Action,Smart TV
3440,5935,329,Documentary,Tablet
3441,5804,119,Comedy,Tablet
3442,5732,294,Drama,Smart TV
3443,6619,218,Drama,Laptop
3444,5234,341,Drama,Laptop
3445,8655,122,Drama,Mobile
3446,1225,154,Comedy,Mobile
3447,9791,320,Comedy,Mobile
3448,2958,244,Documentary,Tablet
3449,6787,132,Drama,Tablet
3450,1373,477,Sci-Fi,Smart TV
3451,7351,450,Documentary,Smart TV
3452,1509,286,Comedy,Tablet
3453,1463,194,Action,Mobile
3454,2319,22,Action,Smart TV
3455,8846,159,Documentary,Tablet
3456,8629,487,Documentary,Mobile
3457,2457,218,Drama,Smart TV
3458,3049,171,Comedy,Tablet
3459,9668,416,Drama,Smart TV
3460,4138,272,Documentary,Smart TV
3461,4075,39,Sci-Fi,Smart TV
3462,2214,180,Comedy,Tablet
3463,5033,121,Drama,Mobile
3464,9237,150,Documentary,Tablet
3465,3897,188,Sci-Fi,Smart TV
3466,4636,282,Sci-Fi,Laptop
3467,1971,385,Sci-Fi,Smart TV
3468,2996,421,Documentary,Laptop
3469,4301,372,Drama,Mobile
3470,9978,446,Documentary,Mobile
3471,4778,155,Documentary,Laptop
3472,5944,118,Comedy,Smart TV
3473,8622,186,Sci-Fi,Mobile
3474,6231,180,Documentary,Smart TV
3475,7788,448,Documentary,Smart TV
3476,1865,353,Action,Laptop
3477,190,229,Sci-Fi,Laptop
3478,7917,444,Sci-Fi,Smart TV
3479,1344,292,Action,Laptop
3480,3724,346,Drama,Laptop
3481,4023,231,Documentary,Smart TV
3482,7863,165,Sci-Fi,Tablet
3483,6793,495,Drama,Smart TV
3484,1561,210,Documentary,Mobile
3485,6068,141,Comedy,Mobile
3486,5305,210,Sci-Fi,Smart TV
3487,1670,117,Sci-Fi,Tablet
3488,7689,336,Action,Smart TV
3489,6906,120,Documentary,Tablet
3490,6632,429,Sci-Fi,Tablet
3491,6425,209,Action,Mobile
3492,4214,451,Action,Tablet
3493,8427,172,Sci-Fi,Mobile
3494,34,67,Comedy,Tablet
3495,2359,28,Action,Tablet
3496,9519,269,Drama,Tablet
3497,7171,191,Action,Smart TV
3498,7622,182,Action,Mobile
3499,2902,348,Documentary,Laptop
3500,1949,133,Sci-Fi,Tablet
3501,4243,19,Action,Tablet
3502,9755,386,Drama,Tablet
3503,1746,91,Sci-Fi,Tablet
3504,5032,166,Drama,Mobile
3505,2428,251,Comedy,Smart TV
3506,4481,100,Documentary,Tablet
3507,5176,16,Comedy,Laptop
3508,4307,343,Action,Laptop
3509,8216,170,Documentary,Smart TV
3510,3082,78,Action,Smart TV
3511,2579,181,Action,Laptop
3512,5074,197,Action,Mobile
3513,9464,216,Documentary,Tablet
3514,731,231,Sci-Fi,Tablet
3515,3004,143,Sci-Fi,Tablet
3516,8790,18,Documentary,Tablet
3517,6617,128,Drama,Smart TV
3518,3752,41,Drama,Laptop
3519,6452,146,Action,Laptop
3520,1271,44,Drama,Tablet
3521,7362,282,Sci-Fi,Tablet
3522,9030,472,Documentary,Tablet
3523,4289,229,Action,Mobile
3524,9026,429,Drama,Tablet
3525,9361,26,Action,Tablet
3526,5034,479,Action,Laptop
3527,7592,165,Action,Mobile
3528,5744,149,Drama,Smart TV
3529,5482,180,Sci-Fi,Laptop
3530,4167,228,Drama,Mobile
3531,4128,341,Sci-Fi,Laptop
3532,9237,82,Comedy,Tablet
3533,7877,315,Drama,Mobile
3534,5721,105,Drama,Smart TV
3535,1515,167,Action,Smart TV
3536,6590,133,Action,Tablet
3537,9134,124,Drama,Tablet
3538,5923,116,Drama,Smart TV
3539,2711,126,Drama,Laptop
3540,5222,481,Drama,Laptop
3541,4595,410,Sci-Fi,Smart TV
3542,1257,160,Comedy,Tablet
3543,4442,496,Drama,Laptop
3544,5289,362,Action,Mobile
3545,4692,498,Comedy,Smart TV
3546,3277,353,Documentary,Tablet
3547,5676,67,Action,Mobile
3548,2279,112,Comedy,Laptop
3549,594,248,Drama,Tablet
3550,2554,49,Comedy,Laptop
3551,9286,272,Drama,Tablet
3552,7513,157,Documentary,Laptop
3553,770,110,Sci-Fi,Tablet
3554,2324,172,Sci-Fi,Laptop
3555,1017,233,Sci-Fi,Mobile
3556,7622,346,Sci-Fi,Smart TV
3557,490,291,Documentary,Mobile
3558,5296,126,Documentary,Tablet
3559,3410,423,Comedy,Laptop
3560,480,90,Comedy,Mobile
3561,3229,168,Comedy,Tablet
3562,1036,313,Comedy,Laptop
3563,7080,457,Drama,Tablet
3564,8464,280,Documentary,Smart TV
3565,1332,268,Comedy,Mobile
3566,6611,360,Sci-Fi,Tablet
3567,944,131,Comedy,Smart TV
3568,5516,400,Action,Mobile
3569,7437,362,Sci-Fi,Smart TV
3570,3249,111,Sci-Fi,Tablet
3571,2397,296,Drama,Tablet
3572,2568,436,Comedy,Tablet
3573,5828,346,Drama,Tablet
3574,9181,270,Documentary,Laptop
3575,5160,281,Sci-Fi,Laptop
3576,555,159,Documentary,Mobile
3577,6979,197,Action,Tablet
3578,3572,23,Documentary,Tablet
3579,8862,394,Documentary,Mobile
3580,9961,351,Action,Mobile
3581,8862,389,Sci-Fi,Tablet
3582,1475,190,Comedy,Mobile
3583,6304,407,Drama,Tablet
3584,218,76,Drama,Tablet
3585,7051,76,Action,Mobile
3586,9110,307,Sci-Fi,Tablet
3587,9931,309,Sci-Fi,Tablet
3588,1177,106,Comedy,Laptop
3589,1049,148,Comedy,Tablet
3590,3966,124,Documentary,Tablet
3591,3962,72,Action,Mobile
3592,6613,225,Action,Laptop
3593,9254,443,Documentary,Tablet
3594,7218,160,Action,Smart TV
3595,6897,198,Sci-Fi,Laptop
3596,4769,203,Sci-Fi,Laptop
3597,708,489,Action,Laptop
3598,635,495,Drama,Mobile
3599,1817,29,Drama,Tablet
3600,4987,408,Documentary,Laptop
3601,5952,337,Documentary,Tablet
3602,5793,169,Documentary,Tablet
3603,5392,412,Comedy,Laptop
3604,7973,309,Documentary,Laptop
3605,8639,282,Documentary,Smart TV
3606,5315,487,Sci-Fi,Laptop
3607,952,199,Sci-Fi,Tablet
3608,8233,80,Action,Tablet
3609,9552,479,Documentary,Laptop
3610,9402,194,Documentary,Mobile
3611,2901,48,Comedy,Tablet
3612,1142,365,Comedy,Laptop
3613,3409,493,Action,Mobile
3614,8587,49,Sci-Fi,Tablet
3615,5745,414,Action,Laptop
3616,5398,356,Drama,Mobile
3617,673,166,Comedy,Laptop
3618,559,456,Action,Smart TV
3619,3077,107,Sci-Fi,Smart TV
3620,2917,111,Comedy,Mobile
3621,6464,169,Drama,Tablet
3622,1765,402,Documentary,Tablet
3623,4637,472,Comedy,Mobile
3624,6462,119,Comedy,Laptop
3625,2407,423,Comedy,Laptop
3626,9776,168,Drama,Tablet
3627,5640,74,Action,Tablet
3628,7572,472,Drama,Smart TV
3629,7219,483,Action,Mobile
3630,6060,101,Documentary,Smart TV
3631,2615,378,Sci-Fi,Tablet
3632,3030,124,Drama,Smart TV
3633,2158,127,Sci-Fi,Tablet
3634,132,47,Comedy,Tablet
3635,8031,333,Drama,Tablet
3636,9897,320,Drama,Mobile
3637,1312,248,Sci-Fi,Tablet
3638,7566,347,Sci-Fi,Laptop
3639,808,387,Drama,Smart TV
3640,8045,241,Action,Tablet
3641,7412,361,Comedy,Smart TV
3642,8082,123,Action,Tablet
3643,8173,314,Sci-Fi,Smart TV
3644,7363,123,Documentary,Laptop
3645,589,406,Comedy,Mobile
3646,2475,196,Comedy,Smart TV
3647,907,132,Documentary,Tablet
3648,2378,170,Sci-Fi,Laptop
3649,4401,231,Documentary,Mobile
3650,7022,312,Action,Laptop
3651,3052,150,Sci-Fi,Laptop
3652,1206,29,Comedy,Laptop
3653,133,120,Documentary,Tablet
3654,3748,117,Sci-Fi,Tablet
3655,3189,108,Action,Mobile
3656,2498,183,Action,Tablet
3657,8378,116,Action,Tablet
3658,3774,186,Comedy,Mobile
3659,8255,139,Drama,Smart TV
3660,3045,259,Drama,Smart TV
3661,4994,113,Comedy,Laptop
3662,3818,395,Comedy,Tablet
3663,1335,190,Sci-Fi,Mobile
3664,6418,374,Action,Tablet
3665,7481,48,Comedy,Tablet
3666,5969,88,Action,Tablet
3667,5225,129,Sci-Fi,Tablet
3668,5615,45,Drama,Tablet
3669,1927,67,Sci-Fi,Tablet
3670,8367,235,Documentary,Smart TV
3671,6477,222,Drama,Smart TV
3672,4251,427,Drama,Tablet
3673,4402,130,Comedy,Mobile
3674,610,135,Comedy,Tablet
3675,9295,158,Drama,Laptop
3676,5577,345,Documentary,Laptop
3677,7600,261,Action,Tablet
3678,2437,250,Documentary,Mobile
3679,7075,273,Comedy,Mobile
3680,6514,161,Drama,Tablet
3681,6192,320,Sci-Fi,Mobile
3682,1689,311,Action,Mobile
3683,8882,235,Documentary,Laptop
3684,1970,112,Sci-Fi,Mobile
3685,1276,305,Documentary,Laptop
3686,1932,156,Comedy,Mobile
3687,4941,144,Drama,Mobile
3688,2366,249,Documentary,Tablet
3689,9731,374,Documentary,Mobile
3690,3486,38,Documentary,Tablet
3691,4466,328,Sci-Fi,Tablet
3692,4056,57,Action,Tablet
3693,2188,181,Sci-Fi,Laptop
3694,1871,351,Sci-Fi,Tablet
3695,4656,61,Action,Tablet
3696,3280,320,Drama,Smart TV
3697,4107,317,Documentary,Laptop
3698,6990,390,Comedy,Mobile
3699,4072,210,Sci-Fi,Smart TV
3700,5792,115,Sci-Fi,Tablet
3701,5664,251,Drama,Tablet
3702,2718,453,Drama,Smart TV
3703,8491,453,Sci-Fi,Tablet
3704,6771,489,Drama,Laptop
3705,8544,199,Action,Laptop
3706,2312,242,Action,Tablet
3707,3093,105,Drama,Tablet
3708,6930,282,Action,Laptop
3709,4361,392,Documentary,Laptop
3710,7724,496,Comedy,Laptop
3711,2040,23,Action,Tablet
3712,3571,182,Action,Tablet
3713,259,459,Drama,Laptop
3714,9196,172,Comedy,Mobile
3715,4167,258,Action,Tablet
3716,5403,104,Sci-Fi,Mobile
3717,2565,422,Action,Smart TV
3718,3725,245,Sci-Fi,Smart TV
3719,6804,106,Drama,Tablet
3720,1285,164,Action,Laptop
3721,3317,159,Action,Tablet
3722,7550,441,Action,Smart TV
3723,970,112,Action,Mobile
3724,9710,214,Action,Laptop
3725,5932,387,Sci-Fi,Mobile
3726,4637,300,Drama,Smart TV
3727,2935,89,Sci-Fi,Laptop
3728,5413,183,Sci-Fi,Tablet
3729,9636,24,Action,Tablet
3730,6373,341,Action,Mobile
3731,165,173,Sci-Fi,Mobile
3732,2147,21,Comedy,Laptop
3733,2152,154,Drama,Tablet
3734,2136,318,Drama,Smart TV
3735,5053,183,Drama,Laptop
3736,9900,183,Drama,Smart TV
3737,5789,121,Comedy,Laptop
3738,2400,199,Action,Tablet
3739,6528,53,Documentary,Tablet
3740,1317,152,Sci-Fi,Tablet
3741,9213,227,Sci-Fi,Tablet
3742,717,424,Sci-Fi,Laptop
3743,140,158,Action,Mobile
3744,3666,401,Sci-Fi,Laptop
3745,2651,108,Documentary,Smart TV
3746,7963,247,Action,Laptop
3747,1881,99,Drama,Tablet
3748,3713,325,Sci-Fi,Smart TV
3749,6290,177,Action,Laptop
3750,1484,469,Action,Smart TV
3751,4419,153,Sci-Fi,Smart TV
3752,2767,160,Documentary,Laptop
3753,4130,154,Drama,Tablet
3754,6053,295,Drama,Smart TV
3755,4615,54,Drama,Laptop
3756,8188,155,Drama,Tablet
3757,9252,152,Comedy,Tablet
3758,312,184,Sci-Fi,Laptop
3759,9242,445,Action,Tablet
3760,9258,270,Comedy,Mobile
3761,4088,388,Documentary,Laptop
3762,9180,281,Documentary,Smart TV
3763,8374,360,Documentary,Mobile
3764,9638,436,Documentary,Mobile
3765,1268,398,Action,Mobile
3766,5955,192,Action,Tablet
3767,4412,183,Documentary,Mobile
3768,4442,428,Sci-Fi,Mobile
3769,6074,387,Action,Smart TV
3770,3534,481,Drama,Smart TV
3771,5962,186,Comedy,Laptop
3772,7598,435,Sci-Fi,Mobile
3773,1044,53,Sci-Fi,Smart TV
3774,1286,498,Drama,Laptop
3775,2961,494,Sci-Fi,Mobile
3776,291,489,Drama,Laptop
3777,9575,435,Drama,Laptop
3778,5881,312,Comedy,Mobile
3779,6382,93,Documentary,Mobile
3780,18,175,Drama,Mobile
3781,9110,282,Action,Tablet
3782,3258,18,Documentary,Smart TV
3783,6564,293,Sci-Fi,Tablet
3784,6763,117,Documentary,Laptop
3785,4627,478,Comedy,Smart TV
3786,743,110,Action,Mobile
3787,3349,492,Documentary,Mobile
3788,9170,438,Documentary,Laptop
3789,9832,344,Drama,Mobile
3790,8504,215,Action,Tablet
3791,1640,51,Sci-Fi,Tablet
3792,51,127,Documentary,Smart TV
3793,1294,498,Sci-Fi,Laptop
3794,3144,173,Sci-Fi,Tablet
3795,6243,125,Comedy,Tablet
3796,4263,430,Drama,Tablet
3797,3745,203,Comedy,Tablet
3798,5714,17,Comedy,Tablet
3799,8524,114,Sci-Fi,Mobile
3800,1955,88,Documentary,Tablet
3801,3374,208,Comedy,Laptop
3802,9069,278,Documentary,Laptop
3803,791,458,Documentary,Tablet
3804,141,44,Documentary,Tablet
3805,7177,386,Action,Tablet
3806,8663,486,Drama,Tablet
3807,5499,232,Drama,Smart TV
3808,6913,122,Comedy,Mobile
3809,5642,194,Documentary,Smart TV
3810,3871,450,Documentary,Laptop
3811,839,117,Action,Tablet
3812,4055,462,Sci-Fi,Laptop
3813,7537,454,Drama,Smart TV
3814,4139,138,Action,Smart TV
3815,2914,422,Documentary,Tablet
3816,4225,431,Action,Tablet
3817,3945,385,Drama,Mobile
3818,6414,460,Sci-Fi,Smart TV
3819,8838,468,Drama,Laptop
3820,5585,176,Action,Smart TV
3821,8519,113,Documentary,Mobile
3822,5869,124,Documentary,Laptop
3823,6716,291,Sci-Fi,Tablet
3824,755,335,Drama,Laptop
3825,9189,87,Comedy,Tablet
3826,768,252,Comedy,Smart TV
3827,1515,128,Comedy,Mobile
3828,7038,153,Action,Laptop
3829,5738,171,Drama,Tablet
3830,6505,244,Sci-Fi,Mobile
3831,8801,405,Documentary,Laptop
3832,2411,476,Drama,Laptop
3833,2371,422,Action,Laptop
3834,3605,337,Comedy,Tablet
3835,7157,344,Documentary,Smart TV
3836,8404,159,Sci-Fi,Smart TV
3837,2076,117,Sci-Fi,Laptop
3838,408,116,Sci-Fi,Laptop
3839,8405,353,Action,Laptop
3840,2904,127,Documentary,Mobile
3841,5960,30,Sci-Fi,Tablet
3842,7487,139,Documentary,Mobile
3843,8493,455,Drama,Smart TV
3844,7695,215,Drama,Smart TV
3845,4919,150,Sci-Fi,Tablet
3846,5950,431,Comedy,Tablet
3847,7145,376,Documentary,Laptop
3848,6720,24,Drama,Tablet
3849,3580,496,Drama,Smart TV
3850,1053,112,Action,Smart TV
3851,328,429,Sci-Fi,Mobile
3852,9713,152,Documentary,Mobile
3853,8792,211,Comedy,Smart TV
3854,9979,454,Documentary,Mobile
3855,7231,105,Sci-Fi,Tablet
3856,2358,27,Comedy,Smart TV
3857,4141,36,Sci-Fi,Tablet
3858,1614,285,Drama,Tablet
3859,7366,103,Sci-Fi,Mobile
3860,8753,233,Sci-Fi,Tablet
3861,9064,213,Action,Smart TV
3862,8580,344,Action,Laptop
3863,1157,163,Sci-Fi,Tablet
3864,9497,281,Drama,Tablet
3865,8615,444,Sci-Fi,Smart TV
3866,9719,438,Drama,Mobile
3867,1908,63,Action,Tablet
3868,5683,320,Comedy,Mobile
3869,9864,76,Documentary,Tablet
3870,1176,427,Comedy,Mobile
3871,8843,232,Action,Laptop
3872,3740,117,Action,Tablet
3873,838,190,Documentary,Smart TV
3874,5370,166,Action,Laptop
3875,3603,105,Documentary,Mobile
3876,8779,120,Sci-Fi,Laptop
3877,4341,212,Documentary,Mobile
3878,8728,471,Drama,Mobile
3879,3590,139,Comedy,Mobile
3880,9545,352,Documentary,Smart TV
3881,8176,122,Comedy,Laptop
3882,2340,409,Documentary,Laptop
3883,5578,98,Drama,Tablet
3884,2013,432,Action,Tablet
3885,3449,378,Comedy,Smart TV
3886,4186,122,Action,Tablet
3887,791,328,Drama,Smart TV
3888,6448,140,Drama,Tablet
3889,743,94,Comedy,Tablet
3890,7345,157,Action,Tablet
3891,9672,484,Drama,Mobile
3892,8893,379,Sci-Fi,Mobile
3893,3595,105,Drama,Laptop
3894,4643,244,Drama,Mobile
3895,6692,404,Comedy,Tablet
3896,717,476,Drama,Mobile
3897,2838,410,Sci-Fi,Tablet
3898,4634,321,Comedy,Tablet
3899,8435,296,Action,Smart TV
3900,3309,409,Action,Smart TV
3901,9247,376,Comedy,Laptop
3902,6886,349,Action,Smart TV
3903,5763,236,Comedy,Mobile
3904,4591,457,Action,Tablet
3905,7124,221,Drama,Smart TV
3906,4984,191,Action,Laptop
3907,4382,257,Action,Tablet
3908,3752,187,Drama,Tablet
3909,5312,322,Drama,Mobile
3910,5268,122,Sci-Fi,Mobile
3911,2625,298,Documentary,Smart TV
3912,5071,51,Action,Tablet
3913,4782,488,Action,Laptop
3914,380,126,Action,Tablet
3915,7187,159,Drama,Tablet
3916,3243,310,Action,Mobile
3917,5585,157,Sci-Fi,Tablet
3918,3377,410,Comedy,Tablet
3919,7800,128,Documentary,Smart TV
3920,5361,100,Comedy,Tablet
3921,7313,256,Documentary,Smart TV
3922,1959,188,Action,Smart TV
3923,9924,127,Action,Mobile
3924,8811,140,Documentary,Tablet
3925,609,164,Documentary,Tablet
3926,8351,26,Action,Tablet
3927,9714,349,Action,Tablet
3928,9832,384,Comedy,Mobile
3929,9440,104,Action,Laptop
3930,5670,174,Documentary,Mobile
3931,6603,436,Sci-Fi,Smart TV
3932,2239,105,Comedy,Tablet
3933,5759,246,Drama,Mobile
3934,7152,71,Drama,Tablet
3935,7833,242,Action,Laptop
3936,4891,488,Drama,Laptop
3937,7481,164,Drama,Tablet
3938,3811,103,Action,Tablet
3939,8523,144,Sci-Fi,Tablet
3940,1421,188,Comedy,Tablet
3941,272,454,Comedy,Tablet
3942,4924,146,Sci-Fi,Mobile
3943,1333,118,Drama,Laptop
3944,9147,343,Action,Smart TV
3945,495,259,Action,Mobile
3946,4793,336,Drama,Smart TV
3947,2714,275,Sci-Fi,Tablet
3948,1922,247,Documentary,Mobile
3949,1782,81,Documentary,Laptop
3950,3685,414,Drama,Laptop
3951,55,115,Sci-Fi,Tablet
3952,2387,315,Sci-Fi,Mobile
3953,2570,247,Documentary,Mobile
3954,2811,130,Action,Mobile
3955,2413,210,Action,Tablet
3956,651,331,Action,Laptop
